id,building_id,floor,is_apartment,kitchen_area,living_area,rooms,studio,total_area,build_year,building_type_int,latitude,longitude,ceiling_height,flats_count,floors_total,has_elevator,target
1199,21850.0,23,0,4.0,60.400001525878906,3,0,87.5999984741211,2011,2,55.77403259277344,37.46722030639648,3.0,204,40,1,37500000
1200,6309.0,4,0,7.0,0.0,2,0,37.0,1965,6,55.8687858581543,37.557411193847656,2.640000104904175,72,9,1,7650000
1201,23871.0,2,0,14.0,30.0,2,0,70.0,2017,2,55.822410583496094,37.43204116821289,3.0,744,22,1,14400000
1202,7918.0,8,0,7.0,44.0,3,0,65.0,1968,4,55.886356353759766,37.66596603393555,2.5999999046325684,179,9,1,15500000
1203,14792.0,10,0,10.0,28.700000762939453,2,0,53.79999923706055,1987,4,55.72063064575195,37.73640060424805,2.5,501,16,1,12600000
1204,7852.0,6,0,5.800000190734863,44.900001525878906,3,0,58.400001525878906,1968,4,55.85128402709961,37.502254486083984,2.640000104904175,287,9,1,11900000
1205,3623.0,1,0,5.5,30.0,2,0,44.0,1961,1,55.67448425292969,37.57000732421875,2.4800000190734863,75,5,0,8600000
1206,13907.0,5,0,10.300000190734863,43.900001525878906,3,0,73.0,1983,4,55.77493667602539,37.4738883972168,2.640000104904175,192,16,1,15600000
1207,13872.0,15,0,9.0,19.0,1,0,39.0,1983,4,55.67069625854492,37.742637634277344,2.640000104904175,203,17,1,9500000
1208,9422.0,10,0,9.5,42.400001525878906,3,0,64.4000015258789,1971,4,55.696102142333984,37.48866271972656,2.640000104904175,98,14,1,12500000
1209,24011.0,11,0,0.0,0.0,2,0,59.20000076293945,2018,2,55.492218017578125,37.314823150634766,3.0,488,17,1,6500000
1210,17229.0,16,0,10.100000381469728,44.79999923706055,3,0,73.80000305175781,1998,4,55.79426574707031,37.46004486083984,2.640000104904175,339,17,1,23500000
1211,9060.0,5,0,5.510000228881836,27.93000030517578,2,0,41.470001220703125,1970,4,55.88027191162109,37.53452301025391,2.5999999046325684,140,9,1,12300000
1212,476.0,4,0,11.0,33.900001525878906,2,0,61.400001525878906,1928,1,55.72600555419922,37.670841217041016,3.0,60,5,1,18900000
1213,3834.0,2,0,6.0,34.0,3,0,56.09999847412109,1961,1,55.84678649902344,37.586219787597656,2.700000047683716,80,5,0,12999000
1214,13506.0,1,0,10.0,0.0,3,0,60.0,1982,4,55.60143280029297,37.334503173828125,2.640000104904175,143,9,1,6450000
1215,23543.0,1,0,9.0,30.0,2,0,52.0,2016,6,55.549537658691406,37.496829986572266,2.799999952316284,86,3,0,13050000
